#Sense Regulated:595	Antisense Regulated:256	Dual Regulated:118
#downstream:300	upstream:300	body:850	bin size:10	unscaled 5 prime:0	unscaled 3 prime:0
Sense Regulated:595	Antisense Regulated:256	Dual Regulated:118	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression	plus_transcriptome Gene Expression
nan	nan	11	367.6	659	716	786.3	847.8	580.6	287.5	289.1	306.7	446.6	558.5	768.2	843.1	853.7	722.7	647.6	3973	8161	9626	1.062e+04	1.163e+04	9739	6243	5264	4916	5132	6947	3.946e+04	1.628e+05	2.076e+05	2.77e+05	3.203e+05	1.521e+06	1.763e+06	1.661e+06	5.4e+05	5.684e+05	5.006e+05	2.004e+05	1.755e+05	1.947e+05	2.038e+05	3.449e+05	3.754e+05	6.432e+05	5.712e+05	6.228e+05	3.426e+05	3.192e+05	2.988e+05	2.776e+05	2.852e+05	2.88e+05	2.839e+05	2.939e+05	4.07e+05	5.394e+05	5.999e+05	4.318e+05	2.984e+05	2.582e+05	5.877e+05	6.425e+05	5.098e+05	3.447e+05	3.755e+05	4.432e+05	5.26e+05	5.105e+05	4.146e+05	2.828e+05	2.932e+05	2.844e+05	2.633e+05	2.409e+05	6.599e+05	8.11e+05	9.079e+05	4.555e+05	4.746e+05	3.8e+05	2.539e+05	1.351e+05	1.122e+05	1.189e+05	2.032e+05	2.526e+05	2.433e+05	1.384e+05	1.069e+05	1.138e+05	1.609e+05	2.866e+05	3.449e+05	3.175e+05	1.867e+05	1.71e+05	1.469e+05	1.729e+05	1.355e+05	1.44e+05	2.059e+05	2.251e+05	1.924e+05	8.924e+04	6.365e+04	1.45e+05	1.472e+05	1.315e+05	2.165e+04	9295	3735	1503	941.9	606.4	141.6	104.2	245.9	288.5	288.2	275.7	277.2	150.1	113.1	104.6	133.4	225.3	239.4	230.8	230	208.4	97.8	103.4	375.7	1784	2315	2535	3209	3646	2638	2434	2530
6.1	59.1	1018	1581	1746	1862	1972	1310	753	707.5	793.1	901.2	1524	1993	2969	3024	2874	2251	1782	9240	1.802e+04	2.058e+04	2.195e+04	2.359e+04	1.865e+04	1.158e+04	1.106e+04	1.268e+04	1.403e+04	1.709e+04	1.453e+05	8.807e+05	1.181e+06	1.202e+06	6.368e+05	5.955e+05	4.622e+05	3.55e+05	3.052e+05	3.172e+05	3.191e+05	3.477e+05	3.911e+05	4.377e+05	3.499e+05	3.714e+05	3.418e+05	5.167e+05	5.24e+05	5.135e+05	2.81e+05	2.482e+05	2.552e+05	3.167e+05	3.464e+05	3.949e+05	3.419e+05	3.635e+05	4.523e+05	5.699e+05	5.7e+05	4.47e+05	3.898e+05	4.296e+05	6.043e+05	6.522e+05	5.801e+05	4.63e+05	4.169e+05	3.595e+05	3.022e+05	3.304e+05	3.732e+05	5.131e+05	5.239e+05	4.986e+05	4.005e+05	3.77e+05	5.47e+05	5.515e+05	5.096e+05	2.114e+05	1.794e+05	1.556e+05	1.369e+05	1.12e+05	1.191e+05	1.461e+05	2.448e+05	3.036e+05	3.095e+05	2.015e+05	1.46e+05	1.396e+05	1.739e+05	2.54e+05	2.847e+05	2.697e+05	1.821e+05	1.914e+05	1.68e+05	1.698e+05	1.454e+05	1.837e+05	2.199e+05	1.848e+05	1.148e+05	4.914e+04	3.602e+04	9.526e+04	9.825e+04	8.61e+04	1.321e+04	5478	2629	1390	962	677	275.7	250.3	376.7	389.2	364.8	306.4	300.1	168.3	120.2	108.9	137	247	258.8	251.7	246.9	224	93.1	96.5	454.2	2382	3139	3493	4674	5607	4353	4305	4631
179.1	129.9	127	128.9	111.6	127.8	189.7	191.8	167.8	156.2	115.8	30.6	29.4	33.7	34	34.6	35.5	16.9	8	5.8	5.6	5.3	6.7	6.9	6	6.4	6.7	5.6	9.2	10.3	43.5	144.2	7111	1.539e+04	2.341e+04	3.314e+04	3.849e+04	4.329e+04	4.499e+04	4.634e+04	4.784e+04	5.189e+04	5.46e+04	5.826e+04	5.274e+04	4.929e+04	4.419e+04	3.574e+04	3.173e+04	3.036e+04	3.041e+04	3.15e+04	3.443e+04	3.57e+04	3.7e+04	3.484e+04	3.321e+04	3.439e+04	3.352e+04	3.429e+04	3.424e+04	3.421e+04	4.781e+04	4.878e+04	4.876e+04	4.997e+04	5.618e+04	5.8e+04	6.029e+04	6.187e+04	6.351e+04	6.639e+04	7.074e+04	7.109e+04	6.215e+04	6.852e+04	7.111e+04	7.064e+04	6.557e+04	6.791e+04	6.579e+04	6.192e+04	6.102e+04	5.86e+04	5.364e+04	5.231e+04	4.549e+04	3.949e+04	3.599e+04	3.335e+04	3.25e+04	3.349e+04	7.473e+04	9.413e+04	1.048e+05	1.056e+05	1.051e+05	1.05e+05	1.049e+05	1.022e+05	9.813e+04	9.576e+04	9.360e+04	8.681e+04	4.037e+04	2.506e+04	1.238e+04	8827	7844	6583	5804	5728	5503	4689	2323	77.6	71.7	67.2	52.9	20.3	4.1	1.7	1	nan	nan	1	1	1	1	1	1	nan	1	1.2	9.6	18	25	27.1	30.5	25.5	18.9	14.1	13.2	9.8	9.1
11.7	7.3	4.4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1	1	1	1	1	1	nan	1	1.2	2029	4063	4939	5286	5534	5710	5791	5905	6018	6237	6298	5500	4682	3931	3321	4329	5273	5324	4920	4965	5085	5000	4841	4994	5516	5475	5710	5835	5863	6149	6147	6322	6367	5943	5596	6161	6836	7701	7779	8136	8418	8555	8288	8383	8595	8760	9401	9306	9135	9061	9020	9188	8775	7938	7212	6699	6542	6358	6292	6490	6762	6995	6976	7905	7281	7189	7590	8318	9162	8862	8674	8894	9152	9074	9026	9075	8726	8383	7774	7922	7717	6542	5857	5745	5464	4648	2998	2901	2366	1214	510.7	1.3	7	7.5	10.9	11	11.8	6.7	8.4	6.2	7.7	9.7	10.6	8.3	7.2	6.5	4.3	3.4	3	2.8	1.2	1.9	2	2	2	2	2	2
9.607e+04	1.055e+05	1.045e+05	9.824e+04	9.032e+04	2.914e+04	8800	6261	5499	2054	75.6	70.4	65.2	42.2	14.1	2.6	1.4	1	nan	1	1	1	1	1	1	nan	1	1	2.4	13	21.64	27.13	29.5	19.73	13.67	10.57	9.333	11.21	22	22.67	24.71	22.07	21.86	23.6	20.47	17.93	12.6	17.93	16.93	20.27	21.43	14.27	20.87	19.79	23.47	18.43	12.53	7	8.357	12.27	16.57	21.4	23.93	18.79	15.53	6.6	4.214	6.133	11.71	26.27	31.07	26.29	16.27	10	12.6	14.53	11.5	13.47	12.64	14.8	11.27	10.86	8.533	11.4	20.93	30.8	34.64	30.8	21.33	15.5	19.67	27.86	38.13	38.53	33.5	24.4	20.71	17.73	17.2	17.71	17.8	23.2	23.5	26.47	25.93	17.27	11.93	9.929	24.6	32	32.4	21.07	5	2.933	1.667	1.7	2	2	2.2	2.5	1.4	1	1	1	nan	nan	nan	1	1.5	2	3.9	4	3.9	2.6	2	1.5	nan	nan	nan	nan	nan	nan	nan	nan	nan
2	2.3	3	2.6	1	1	1	2	2.1	3	3.4	4	4	2	1	1.2	1	1	1	1	1.3	1	1	1.5	4.9	28.1	58.3	65.9	77.8	86.4	69.2	66.83	50.33	46.4	47	50.33	40.6	36.17	37.67	39.8	35.33	36.33	36.6	35	31	34.4	39.33	46	58.6	80.33	78	88	92	93.67	106.5	109.4	104.3	87.67	68	66.33	54.17	55.4	64	47.67	41	45.5	77.83	100.4	101.5	109.7	121.2	119.8	122	124.5	119.4	90	87.33	92.8	90.33	83.67	88.6	99.83	109.5	110.8	128.8	126.8	125.8	123.5	122.2	113.2	101.2	97	130.2	148.3	141.5	145.2	152	154.7	165.5	189.2	188.3	157.8	128.4	122.2	128.8	134.4	125.3	119	99.6	116.8	162.5	198.6	203	185	168.8	162.2	142.6	59.5	21.3	32.7	34.3	34.2	35.1	26.9	10.2	5.6	5.9	5.2	6.1	7	6.3	6	7	5.1	8.2	10	42	8984	2.778e+04	4.239e+04	4.675e+04	5.339e+04	5.369e+04	4.207e+04	3.1e+04
945.6	862.3	1013	926.2	903.5	976.6	976.2	888.8	1477	1476	1892	2077	2206	1661	1717	1248	1108	1300	1504	1384	1297	1441	1276	1377	3058	3274	3197	3223	3042	1256	1100	1040	1156	1136	1155	1067	1088	1102	1084	1190	1255	1203	1302	1264	1292	1292	1708	2049	2001	2173	2194	2187	2361	2470	2462	2006	1916	1775	1590	1470	1396	1669	2926	3244	3271	3362	3585	3747	3695	3591	2868	1582	1411	1296	1127	863.8	721.7	822.8	1043	1066	1092	1197	1272	1314	1370	1610	1493	1287	1496	1638	1759	1776	1872	1768	1634	1660	1554	1319	1203	1005	959.8	940.7	969.3	1100	1205	1248	1207	1144	1118	1048	953.8	903	677.7	629.3	596.3	739.3	899.8	1259	1480	1648	1638	1599	1318	1230	1293	1298	1309	1334	1327	1067	1534	1776	1750	1867	1974	1710	1516	1557	1453	1479	1380	1362	1615	1825	1785
1	1	1	1	nan	nan	nan	nan	1	1	1	1	1	1	nan	1	1	1	1	1	1	1	1	1.9	31	48	57.1	63.5	67.7	48.8	39	41.5	42	40.5	38.5	40	95.5	132	162.5	522	569	834.5	1403	1572	1656	2036	2160	2214	2260	2377	2404	2428	2457	2568	2629	2731	2848	2866	2879	2910	2982	2984	2990	2994	2996	3005	3008	3012	2968	3001	2970	2714	2699	2434	1804	1703	1644	1275	1236	1293	1255	1216	1229	1435	1687	1929	1982	1937	1824	1810	1853	1912	1859	2004	2370	2470	2494	2493	2494	2556	2574	2642	2889	2964	2950	2946	2950	2946	2942	2941	2827	2846	2864	2926	3023	2483	2076	1574	1067	986.2	595.9	568.8	574.5	537.5	580.3	477.7	647.6	865.9	898.9	864.6	832.1	657.3	391.8	388.4	403.9	541.6	686.8	769.9	755.1	798.3	731.7	732.1	726.4	796.3	925.4
21.4	12.4	12.4	11.7	8.6	8.6	8.8	5	4	5.4	5.7	5	5.6	5.2	9.1	2302	3834	4220	4641	4870	3939	3116	3108	2962	3438	2959	2267	2269	2440	2660	2685	2660	2638	2509	2482	2531	2609	2673	2838	2976	3075	3311	3260	3191	3011	2943	2546	2418	2186	2151	2200	2171	2211	2152	2113	2038	2014	1843	1768	1454	1364	1198	1106	1134	1182	1195	1144	1185	1164	1152	1058	1027	1016	933.7	924.5	927.7	918	779	751	856	947	917.3	1016	1468	1992	2036	1974	1981	1950	1932	1921	1964	2000	2049	2046	2021	2010	2020	2026	1913	1718	1765	1844	1523	856.5	630.3	651	646	694.5	732	731	698.3	645	575.7	548.7	520	400	199.3	54.3	3	3	2.6	3.3	3.3	3	3	3	2.429	nan	nan	nan	nan	nan	nan	1	1	1	1	1	1.222	2	2.7	3	3	2.3
nan	nan	nan	nan	nan	nan	7.571	98.6	126	136.4	149.4	169.1	125	147.4	245.1	356	759.1	955.2	980.1	956.4	945.4	735.3	552.9	546.8	678.1	808.3	911.2	1044	1240	1342	1409	1296	1333	1273	1179	1143	1341	1446	2004	2228	2081	1933	1622	1405	1374	1540	2296	2760	3268	2977	2520	1933	1419	1736	1885	1936	1863	1775	1735	1580	1850	2202	2424	2550	2896	3074	2957	3042	2711	2055	1537	1960	2759	3112	3580	3005	2061	1993	2264	2566	2578	2369	1695	976.6	981.5	1050	1566	1779	2395	2469	1951	1792	1152	1187	1234	1413	1787	1981	2155	2334	2189	1980	1937	1741	1543	1508	1553	1798	2907	4025	3733	3156	2411	283.9	102	85.1	38	13.5	4.5	4.3	4.5	29.4	63	70	77.6	77.1	81.2	60.9	61.2	67	84	89	83.9	82.9	76.7	60.3	43.4	74	128.8	134.4	132.6	129.9	100.2	35	25
